"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"PWY-6527: stachyose degradation",0.0002333811,0.000431438728,0.000325220075,0.000375478844,0.000376191686,0.000473377027,0.00014657096,6.90964e-05,0.0001309614,0.000296811711,0.0002519141,0.0002047403,0.000354912195,0.000445948802,0.000297079053,0.00012804082,0.000206336591,0.00027250268,0.00017041584,0.00029450253,0.000453870272,0.000167573102,0.00034632312,0.000205402488,7.244769e-05,7.28751e-05,0.0002056304,0.00027695471,0.0001092665,0.0001626708,0.00024815032,0.00015920774,7.09941e-05,0.00014209431,0.00077281242,0.00018825392,0.00013068174,0.00025326523,0.00019407589,9.162329e-05,0.0003246836,8.472657e-05,0.00034018885,8.87187e-05,0.00031744057,0.0002899771,5.46077e-05,0.00015909035,0.0001220511,6.11762e-05,0.00022989437,6.492123e-05,0.00010409896,0.0001412066,6.72686e-05,0.00033784028,0.00011742064,7.94538e-05,9.38289e-05,0.00014414498
"PWY-6531: mannitol cycle",0.0001201089,0.000249706891,0.000193551155,0.00021961307,0.00021438248,0.000157980751,8.533952e-05,3.553077e-05,1.96184e-05,0,2.057113e-05,2.06157e-05,0.00017873485,0.00026860217,7.934625e-05,9.91065e-06,0,2.86477e-06,0,3.01997e-06,1.306488e-05,6.991487e-05,1.10984e-05,1.903894e-05,4.57568e-06,0,3.685307e-05,0,0,3.506952e-05,4.60073e-06,0,2.136591e-05,2.255153e-05,3.115881e-05,0,8.515619e-05,0.00013048802,0,3.79876e-05,0,1.709968e-05,6.74707e-06,0,1.131655e-05,0,2.742279e-05,6.003531e-05,6.359465e-05,6.45905e-06,7.867997e-05,1.34906e-05,5.130244e-05,5.216982e-05,2.273373e-05,1.277749e-05,4.246537e-05,4.116044e-05,5.580989e-05,6.954192e-05
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III",3.31127e-05,2.250086e-05,0.000107298593,0.000154603535,0.000203499459,0.00023115728,4.630176e-05,5.02243e-05,0.000274386,0.0001460014,0.00015714002,6.72802e-05,0.00020961546,4.516805e-05,0.00010631557,9.82682e-05,5.80079e-05,0.0001227052,0.00011797417,0.0001755171,0.00014028242,0.00016201471,0.00011158677,0.0001308029,0.0001249868,0,8.05432e-05,0.0002082059,8.6849e-05,0.000107352,0.0001882863,0.00021018503,8.075586e-05,8.634012e-05,0.0001396571,0.0001211148,3.504507e-05,0.00022999131,0.0002252785,7.540939e-05,0.0002326977,9.843545e-05,0.00019544562,0.000138204,0.0002687864,0.0001610052,0.0002066305,9.921213e-05,7.07217e-05,0.000138183,7.790229e-05,3.43952e-05,0.0001531439,6.807051e-05,0.0001165833,0.0001859576,6.057885e-05,6.474884e-05,0.0001646404,0.0001192723
"PWY-6549: L-glutamine biosynthesis III",1.980234e-05,0,5.76042e-05,7.117177e-05,0.0001400947,3.81077e-05,4.094646e-05,0,0,2.31077e-05,8.03241e-05,1.725849e-05,0.0001890196,0,0.000153208,2.55931e-05,5.84851e-05,1.10068e-05,3.121861e-05,7.97472e-05,0.0001279921,0.000106937,6.911211e-05,4.11841e-05,5.93726e-05,0,0.0001069984,7.39066e-05,2.507971e-05,5.856669e-05,4.91474e-05,5.476562e-05,3.59043e-05,4.678981e-05,6.08035e-05,2.45952e-05,3.625013e-05,0.0001499755,4.373034e-05,6.15138e-05,7.226924e-05,1.459011e-05,4.51596e-05,2.03341e-05,2.645986e-05,0,2.122156e-05,2.707833e-05,2.63675e-05,5.029702e-05,3.822188e-05,1.490195e-05,3.92182e-05,1.530018e-05,2.643295e-05,0,2.502339e-05,2.496891e-05,3.445055e-05,6.06868e-05
"PWY-6562: norspermidine biosynthesis",0,0,9.584143e-06,1.320898e-05,1.16941e-05,8.0764e-06,0,0,0,0,0,0,5.87868e-05,0,0,0,0,0,0,0,0,2.13933e-06,0,5.85565e-06,6.40451e-06,0,1.875912e-05,0,0,0,0,0,0,4.26389e-06,0,8.96838e-06,0,3.52155e-05,0,0,0,0,0,8.3938e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6572: chondroitin sulfate degradation I (bacterial)",2.99512e-06,1.14078e-06,4.16683e-06,1.66159e-06,0,1.162252e-05,6.80247e-06,0,4.00378e-05,3.54383e-06,0,1.225017e-05,0,1.475174e-06,0,0,0,0,0,0,0,0,3.66194e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65753e-06,0,0,6.40422e-06,0,0,4.4809e-06,5.61668e-06,0
"PWY-6588: pyruvate fermentation to acetone",8.512521e-05,0.000282212,0.000130404251,0.0001308305046,5.1625769e-05,3.4050665e-05,2.513612e-05,9.11487e-06,0,0,3.617032e-05,6.8502e-06,6.099601e-05,0.000282205,1.514024e-06,0,0,0,0,0,1.007812e-05,9.66769e-07,0,4.01131e-06,0,0,6.9481e-06,0,0,0,0,0,1.3186287e-05,0,9.85312e-06,0,2.63775e-06,4.580969e-05,0,0,0,0,0,0,0,0,1.086835e-05,1.2738168e-05,2.655964e-05,0,2.57698e-05,2.55409e-06,1.2936503e-05,2.928116e-05,5.863e-06,0,1.412229e-05,9.85689e-06,2.391131e-05,1.886398e-05
"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation",1.13161e-05,7.95005e-06,3.080801e-05,3.99691e-05,0,4.28707e-05,2.798231e-05,0,1.82642e-05,1.5698e-05,0,1.70893e-05,1.029575e-05,8.97186e-06,0,0,0,0,0,4.4013e-05,3.18156e-05,0,0,0,0,0,0,0,0,1.84056e-05,2.144145e-05,0,2.08945e-05,6.95477e-06,0,5.542714e-05,1.084687e-05,0,0,0,0,0,0,0,1.84133e-05,0,0,4.636535e-05,4.99902e-05,0,4.66326e-05,0,4.66836e-05,4.80835e-05,1.600856e-05,0,3.221051e-05,3.592039e-05,2.477725e-05,3.21599e-05
"PWY-6595: superpathway of guanosine nucleotides degradation (plants)",0,3.3111585e-05,2.565012e-05,1.7639208e-05,5.175508e-05,3.0838e-06,1.985819e-05,1.674493e-05,0,0,0,1.298149e-05,3.328408e-05,4.42158e-05,1.238586e-05,0,9.63462e-06,0,0,6.16944e-06,0,2.1585e-05,2.296973e-05,4.446977e-06,1.504803e-05,0,0,0,0,0,0,2.26789e-05,2.128955e-05,0,1.338523e-05,0,9.194488e-05,1.578768e-05,2.55063e-05,3.67205e-06,1.77699e-05,0,0,0,0,0,8.01373e-06,2.356356e-05,0,7.65762e-06,0,1.158638e-05,1.030218e-05,5.83965e-06,1.268433e-05,0,1.851675e-05,8.06682e-06,1.277418e-05,0
"PWY-6606: guanosine nucleotides degradation II",0.00011360325,0.000553384157,0.0003411031281,0.00011476502,7.312916e-05,0.0001895769,0.00018546426,4.27231e-05,0,1.469259e-05,3.718662e-05,2.732995e-05,0.0001318627,0.000430216615,7.048862e-05,1.679062e-05,1.288217e-05,0,0,1.683838e-05,2.18249e-05,6.129723e-05,5.591819e-05,1.30742e-05,1.608974e-05,0,7.090668e-05,0,0,3.986003e-05,2.8209e-05,2.48158e-05,4.461471e-05,2.976128e-05,2.977882e-05,0,9.125855e-05,9.903385e-05,3.191481e-05,8.15519e-06,1.81835e-05,5.87752e-05,0,4.56504e-06,2.95263e-06,0,1.410837e-05,5.93109e-05,6.620667e-05,2.502527e-05,8.901225e-05,2.152542e-05,7.07317e-05,7.131507e-05,1.92176e-05,5.02187e-06,5.112551e-05,2.449467e-05,7.521842e-05,0.00015568404
"PWY-6608: guanosine nucleotides degradation III",0.00048031387,0.000828098911,0.0004969922622,0.000368747092,0.000352459708,0.000316511724,0.0002723078,8.507283e-05,8.45527e-05,4.065101e-05,9.25429e-05,0.0001007485,0.00034387639,0.00080677036,0.000242389518,6.83823e-05,2.202794e-05,0,6.02322e-06,7.643921e-05,6.241711e-05,0.000162288507,0.00015504833,8.6420827e-05,4.246749e-05,1.549955e-05,0.00012559582,6.46504e-05,2.226311e-05,0.000143310069,7.201238e-05,8.55078e-05,0.0001295041,7.95097e-05,9.528954e-05,1.571263e-05,0.0001685779,0.00020515285,7.68065e-05,0.0001163911,3.299608e-05,0.00045736952,1.891022e-05,9.004384e-05,1.494663e-05,0,5.655193e-05,0.00012252121,0.00029432908,9.44056e-05,0.0003031222,4.120571e-05,0.00018187984,0.000167097,5.49962e-05,2.758673e-05,7.937106e-05,6.670741e-05,0.00014112306,0.00023605289
"PWY-6609: adenine and adenosine salvage III",0.000814108934,0.00052537492,0.0005329176296,0.000533427921,0.000571660856,0.000601820735,0.000587186721,0.00069008947,0.00076415268,0.001083154877,0.001132313313,0.000962084711,0.000654043407,0.00056249557,0.001121704092,0.00103144548,0.00110035237,0.001301987991,0.00086640669,0.00108146828,0.000761513213,0.00048455155,0.001052310348,0.000593160384,0.001095454392,0.00155146298,0.00087346031,0.0009733612,0.00134321528,0.00100818684,0.000875411408,0.00084724675,0.0008249616,0.000938321192,0.001177699153,0.00114869148,0.00244080197,0.0004932345,0.00085241429,0.00026508076,0.00093861687,0.000762419308,0.00097423701,0.001349895121,0.001316056874,0.00090245261,0.00094756155,0.000494325199,0.000506710786,0.001122275253,0.00092602138,0.000732358309,0.000780342662,0.000583027872,0.000884828821,0.00096345915,0.000606695583,0.00059160679,0.000784223901,0.000924029609
"PWY-6612: superpathway of tetrahydrofolate biosynthesis",8.73714e-05,0.0001068598,0.00010159934,0.00021804231,7.0079409e-05,6.59314e-05,1.195444e-05,0,0,0,1.37125e-05,0,6.43784e-05,0.0001021728,0,9.30936e-06,4.48232e-06,0,0,0,2.497747e-05,3.902454e-05,4.2597e-06,1.18162e-05,8.18678e-06,0,2.492447e-05,0,0,2.11299e-05,0,0,2.04189e-05,0,1.15471e-05,0,0,4.675654e-05,0,1.96148e-05,0,0,0,0,0,0,1.25154e-05,2.22298e-05,3.35246e-05,9.83585e-06,4.74632e-05,0,4.541877e-05,3.503542e-05,8.2228e-06,0,1.410639e-05,1.34536e-05,3.038668e-05,4.10038e-05
"PWY-6628: superpathway of L-phenylalanine biosynthesis",0.00019164756,0.000388229688,0.000267163839,0.000283820081,0.00031155485,0.000225495697,0.0001072209,5.89143e-05,0,0,0.0001120093,4.42767e-05,0.000253917166,0.000376073,0.00021154159,2.834e-05,3.050384e-05,7.16092e-06,0,6.85951e-05,8.941163e-05,0.0001280658,1.826315e-05,3.010077e-05,9.795591e-05,0,0.00017964485,0,7.42e-05,0.00012305811,4.23775e-05,2.08349e-05,0.0001207712,6.74089e-05,7.78487e-05,0.00010171109,0.00018274602,0.00021264,0,7.083974e-05,0,1.524723e-05,8.40875e-05,5.44482e-05,4.129622e-05,0,2.994109e-05,2.56897e-05,0.0001086674,4.79853e-05,0.0001869134,2.303737e-05,6.276846e-05,0.0001039723,2.195733e-05,1.942495e-05,4.4469e-05,5.889746e-05,6.954227e-05,0.00014803011
"PWY-6629: superpathway of L-tryptophan biosynthesis",0.0001716719,0.000347569056,0.000261209781,0.000302665515,0.000328567307,0.000200107466,0.0001402518,4.83662e-05,0,0,9.48386e-05,0,0.00025586834,0.000343971,0.0001616654,5.08717e-05,0,0,0,0,7.6065e-05,0.00012429338,1.85067e-05,6.44296e-05,0.00014180127,0,0.00019277458,0,0,0.000149852,0,4.28789e-05,4.35945e-05,2.65839e-05,0.0001761497,0.000136706,0.0001996542,0.0002136253,0,8.760916e-05,0,0,0,6.87141e-05,4.08446e-05,0,5.5813e-05,5.90158e-05,0.00012507658,0,0.0001684903,0,0.00014317925,0.000109802,6.22162e-05,0,8.57931e-05,0.00010054556,0.0001263184,0.0002230635
"PWY-6630: superpathway of L-tyrosine biosynthesis",9.385426e-05,0.000140230424,0.000151086456,0.000219045685,0.000293915296,0.00018235123,5.269937e-05,2.65193e-05,2.96939e-05,0,4.078075e-05,0,0.000177571239,0.000131708004,0.00014289394,2.69937e-05,0,0,0,2.95471e-05,5.701906e-05,8.680555e-05,1.695586e-05,2.3339323e-05,7.86555e-05,0,0.00012320149,0,0,3.945787e-05,1.039925e-05,0,2.80025e-05,2.06783e-05,2.29284e-05,0.0001062269,0.0001645409,0.00017956997,0,1.96662e-05,0,0,0,3.04598e-05,2.250082e-05,0,1.814955e-05,2.29706e-05,5.100036e-05,4.13649e-05,0.0001233415,0,5.109079e-05,5.953778e-05,1.632982e-05,0,3.83265e-05,2.769828e-05,5.036482e-05,7.904707e-05
"PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate",8.92845e-05,0.00024062,0.0001169802462,0.000141731199,0.000144833991,8.2619959e-05,3.139553e-05,3.70871e-05,0,0,5.14249e-06,0,0.000115650496,0.000266604,3.020022e-05,0,0,0,0,0,1.143707e-05,6.730026e-05,0,3.82694e-06,3.43884e-06,0,4.147814e-05,0,0,1.509878e-05,3.13026e-06,0,2.62647e-05,0,3.99373e-05,0,2.317167e-05,8.2236799e-05,0,4.462024e-05,0,0,0,0,4.89854e-06,0,3.79862e-06,8.91058e-06,2.810519e-05,0,4.1755807e-05,3.24564e-06,3.438057e-05,3.01385e-05,2.87324e-06,0,8.97307e-06,1.114382e-05,2.678662e-05,3.490301e-05
"PWY-6700: queuosine biosynthesis",0.000789081925,0.000383532139,0.000505808478,0.000459162363,0.000570165766,0.000552566808,0.00077880588,0.00161606345,0.00077108569,0.00113244462,0.001009491865,0.00080474386,0.000754352197,0.000368401993,0.001086603362,0.00124399126,0.00108874968,0.001434837903,0.00094600684,0.001150103784,0.000884795901,0.000604856957,0.00093705971,0.000944742067,0.001293499492,0.0016659167,0.00094933044,0.00095318937,0.0018148517,0.001197594591,0.000841816451,0.00171416571,0.000713548375,0.00086946989,0.00091281595,0.00114387789,0.00163204167,0.001098100385,0.001713194832,0.00034208465,0.00100803575,0.00082343715,0.00127309985,0.00132635406,0.001292055556,0.00123343298,0.00114984072,0.000816321958,0.000742804374,0.00109773302,0.00078243309,0.000904505301,0.000925701482,0.00075384646,0.00093008725,0.00119766422,0.000842181781,0.000788078271,0.000995439331,0.000835475289
"PWY-6703: preQ0 biosynthesis",0.000444355039,0.000206373618,0.000326538023,0.000296605037,0.000346152396,0.000272052962,0.000561493,9.684283e-05,0.00055398034,0.00037762112,0.00036874365,0.00032758888,0.000479544707,0.000202597445,0.00079802025,0.0004782046,0.0003217402,0.00089136505,0.00071728235,0.000546935407,0.0005917908,0.000163120602,0.000663543263,0.000575914263,0.00023026947,0.00077642067,0.00049649029,0.00054075481,0.0006515721,0.00019993709,0.000165637461,0.00074055714,0.00033311385,0.00048611181,0.00020375848,0.0006429412,0.0015416598,0.00066082515,0.00076426175,9.4303807e-05,0.0005239754,0.00057801349,0.00036990562,0.000341600578,0.000617973174,0.00046791902,0.00058069596,0.00040152456,0.000313992077,0.0003351091,0.00021798371,0.000692204248,0.00047827079,0.000287826415,0.000561003342,0.00043031738,0.000522129207,0.000516404075,0.000499830429,0.000259407266
"PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)",2.92569e-05,3.7546889e-05,5.83317727e-05,6.1575798e-05,5.8231889e-05,0.000143824545,1.916229e-05,0,0,0,3.4711e-06,0,8.1345677e-05,3.21189e-05,2.341414e-05,0,0,0,0,4.31018e-06,8.769992e-06,2.657973e-05,0,9.394564e-06,2.98797e-06,0,4.26105e-06,0,0,6.05174e-06,3.3757e-06,0,7.70961e-06,0,0,0,1.361716e-05,4.071916e-05,0,1.138391e-05,0,0,1.50864e-06,7.09743e-06,0,0,0,1.55425e-06,3.92723e-06,0,3.05217e-05,1.997422e-06,2.37707e-06,2.49475e-06,0,0,0,2.008795e-06,2.02866e-06,1.445007e-05
"PWY-6731: starch degradation III",0.0001212016,3.249008e-05,7.782423e-05,8.826409e-05,0.00014815019,9.805647e-05,7.463632e-05,6.58309e-06,4.49819e-05,0,2.751e-05,0,7.9762464e-05,7.386673e-05,0.000126531,0,9.00297e-06,5.16131e-06,8.24468e-06,5.32774e-06,3.58081e-05,7.181946e-05,5.75106e-06,2.192887e-05,6.08013e-06,0,3.88988e-05,1.18106e-05,0,3.668314e-05,6.47337e-06,0,3.148904e-05,1.83922e-05,4.34777e-05,0,2.6982e-05,0.00010535365,0,3.704995e-05,6.26837e-06,2.28629e-05,0,1.038324e-05,7.16638e-06,0,0,6.79332e-06,3.40385e-05,4.88961e-06,6.89265e-05,1.698934e-05,3.22933e-05,3.692682e-05,1.123741e-05,2.69454e-06,1.657429e-05,1.49767e-05,2.374635e-05,6.135488e-05
"PWY-6737: starch degradation V",0.00042805723,0.00086700954,0.000610948756,0.000584972862,0.000596919219,0.000597234609,0.000356822524,0.00049042392,0.0004598128,0.000813145334,0.00070359848,0.00062748095,0.00053039652,0.000904946005,0.000598801173,0.00028353239,0.00037887971,0.000395365009,0.000755866663,0.00052458342,0.00066829938,0.000465909523,0.000788156334,0.000385881328,0.000176490754,1.942299e-05,0.00025274563,0.0005521927,0.00022576347,0.00051130624,0.00059578116,0.00036061814,0.000527847497,0.00094969102,0.00114471375,0.000418233011,0.000497663128,0.0003078017985,0.000382239604,0.00021092834,0.00049798322,0.00057771531,0.00043486266,0.00023302623,0.00059837417,0.00062549007,0.000376088801,0.00025072042,0.000350591579,0.00060006597,0.00070561314,0.00028626924,0.000319800205,0.000357716912,0.00039000315,0.00073066231,0.000281579945,0.000240523993,0.000387933774,0.000595429582
"PWY-6749: CMP-legionaminate biosynthesis I",4.64002e-06,0,1.03573e-06,0,0,1.509396e-05,0,0,8.5267e-06,9.41951e-06,0,0,0,0,0,0,0,0,0,0,0,3.55667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85164e-06,0,0,0,0,1.391505e-05,9.70534e-06,0,0,1.969041e-05,0,8.7044e-06,0,0,0,0,0,2.52126e-06,5.23361e-06
"PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (archaea)",0,0,1.26641e-06,6.09714e-06,0,0,0,0,0,0,0,0,4.27683e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6803: phosphatidylcholine acyl editing",0.000181234325,0.0004519785,0.0002588826067,0.000258756302,0.000317626755,0.000248908377,7.871841e-05,2.238436e-05,0,0,3.960248e-05,0,0.00021737633,0.000438466159,0.00016520351,5.4029e-06,1.852779e-05,1.210951e-05,0,1.283218e-05,3.5585242e-05,6.6454328e-05,2.031834e-06,2.0447355e-05,3.994438e-05,8.01676e-06,7.472058e-05,1.112781e-05,0,3.2460834e-05,1.204666e-05,4.05055e-06,1.829573e-05,3.1496202e-05,4.629289e-05,3.398935e-05,0.000111155056,0.0001488514,0,6.35953e-05,0,3.44561e-06,0,1.576242e-05,4.46723e-06,8.04869e-06,1.876178e-05,2.890274e-05,7.3128e-05,2.25173e-05,5.92838e-05,1.948713e-05,3.87708e-05,4.78693e-05,1.408478e-05,0,2.681742e-05,3.207011e-05,4.9803e-05,5.02757e-05
"PWY-6823: molybdenum cofactor biosynthesis",4.69711e-05,9.82464e-05,5.323116e-05,7.693734e-05,1.8398741e-05,2.9339956e-05,1.137041e-05,0,0,0,0,0,5.255221e-05,8.94127e-05,0,0,0,0,0,0,0,1.921859e-05,0,0,0,0,1.53869e-05,0,0,0,0,0,6.11773e-06,0,0,0,0,3.288273e-05,0,1.36253e-05,0,0,0,0,0,0,0,6.31944e-06,9.54808e-06,0,1.982634e-05,0,1.15309e-05,2.36637e-06,0,0,0,0,2.87706e-06,1.645854e-05
"PWY-6834: spermidine biosynthesis III",0,0,2.68092e-06,0,0,1.718764e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",2.6579429e-05,7.9258695e-05,7.09916404e-05,0.000107032358,5.9857154e-05,0.0001465127869,1.456454e-05,0,0,0,0,0,7.7558372e-05,8.4470784e-05,5.649562e-05,0,3.58606e-06,0,0,4.09354e-06,1.0273673e-05,1.99905073e-05,0,1.1265623e-05,8.81489e-06,0,1.4659108e-05,0,0,2.009176e-06,0,0,2.51921e-06,6.16476e-06,1.07126e-06,9.30817e-06,2.439051e-05,4.4789156e-05,0,6.54364e-06,0,0,0,6.62318e-06,4.80572e-06,0,0,1.903462e-06,1.531915e-05,0,2.20976e-05,0,7.43371e-06,6.099393e-06,9.42955e-07,0,3.55456e-06,4.52826e-06,6.225966e-06,9.36175e-06
"PWY-6859: all-trans-farnesol biosynthesis",2.77388e-05,0.0001113107,0.0001020591868,9.512084e-05,0.000123950672,3.3098635e-05,7.492678e-05,2.788456e-05,0.000126014,0,1.77637e-05,1.3763e-05,5.447087e-05,0.00013723874,4.41827e-05,0,6.0849e-06,4.76186e-06,8.63692e-05,0,3.538374e-05,3.27634e-05,0.000107347,0,3.45097e-06,0,1.77788e-06,0,0,1.70815e-05,1.994638e-05,0,3.43577e-05,2.70833e-05,1.25567e-05,0,6.0983178e-05,3.820276e-05,0,3.82378e-05,1.06645e-05,8.60634e-05,0,1.899906e-05,0,0,3.82247e-05,5.21968e-05,3.56825e-05,3.12823e-05,3.24666e-05,9.589776e-05,5.869465e-05,4.357094e-05,3.57445e-05,0,7.780578e-05,6.507196e-05,5.2907269e-05,3.203723e-05
"PWY-6876: isopropanol biosynthesis",0,0,7.73783e-06,2.424431e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05007e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05595e-06,0,0,0,0,7.8957e-06,0,0,0,0,9.85689e-06,6.93563e-06,0
"PWY-6891: thiazole biosynthesis II (Bacillus)",0.0003035717,0.000385316848,0.0002996887241,0.00030961113,0.000229419012,0.000169730322,0.0001798468,1.95366e-05,0,0.000107343685,0.00012663961,0,0.00025468642,0.000394045546,0.00017029164,3.09825e-05,1.366008e-05,0,0,6.89415e-05,4.1269553e-05,7.9903008e-05,0,9.03508e-05,7.29169e-06,0,8.776028e-05,0,5.15541e-05,0.000164844008,1.398991e-05,0,7.03418e-05,4.47469e-05,0.0001173434,0.0001402802,6.865989e-05,0.00024103851,0,9.548315e-05,0,0,3.57874e-05,8.32401e-06,0.0001808109,0,4.278157e-05,8.49867e-05,9.161324e-05,5.285367e-05,0.0001582503,7.64661e-05,7.595287e-05,7.016009e-05,4.345639e-05,0,5.377314e-05,8.50844e-05,0.00010455661,0.00010533032
"PWY-6892: thiazole biosynthesis I (E. coli)",0.000351105579,0.000444401264,0.000347166615,0.000349029726,0.00034636529,0.000255783253,0.000244770403,2.922276e-05,0.0002570014,0.00014398306,0.00016541726,0.00028016505,0.000314016,0.000452108656,0.00022307409,3.83914e-05,1.655828e-05,1.9267937e-05,0.00030227412,8.39248e-05,0.000112726334,0.000122868222,0.000248790541,0.000159063286,2.5593092e-05,0,0.00011744226,0.0001143531,6.2227e-05,0.00022191934,0.00010564426,2.605601e-05,0.00011312779,0.00048456301,0.0001443713,0.00017468809,0.00017522209,0.00029106846,3.263973e-05,0.00012568794,9.27417e-05,0.000526512593,7.580174e-05,9.8027261e-05,0.0002344549,2.68038e-05,0.00015134168,0.000242512607,0.000173299121,6.898047e-05,0.0001807551,0.000168045364,0.000166249284,0.000154938186,0.000118915784,5.866383e-05,0.000228106926,0.000207793731,0.000162075652,0.000138542592
"PWY-6895: superpathway of thiamin diphosphate biosynthesis II",0.00028165972,0.000335416,0.00025635638,0.00024613605,0.00023640494,0.000201677104,0.0001984301,4.91084e-05,0,0.0002393408,0.0001842733,0,0.00030070183,0.000340154145,0.000311602,0.000121428,3.55876e-05,0,0,0.0002211836,0.00013850085,0.000140889732,0,0.0002401575,3.10525e-05,0,0.00022261695,0,0.000164424,0.00028423038,5.02278e-05,0,5.025875e-05,0.0001429006,0.0001703004,0.0003023265,0.00017864206,0.0003022254,0,0.0001131688,0,0,0.0001292002,2.760119e-05,0.0002979379,0,0.0001420306,0.0001747524,0.0001644393,8.89849e-05,0.0001914486,0.000119997,0.00019244709,0.00015335609,0.0001131004,0,0.00013645749,0.00016904954,0.00020111977,0.0001692439
"PWY-6897: thiamin salvage II",0.0002472933,0.000311740469,0.00025580915,0.000286197488,0.000294405674,0.00022520824,0.00019262425,7.824746e-05,0.00028903285,0.0003497443,0.0002004027,0.00028923941,0.000380308143,0.000322868857,0.0004352482,0.0007702812,0.00106781826,0.00076707556,0.00038126222,0.00059054515,0.00031700091,0.00021183643,0.00043817037,0.000437234233,0.00089567832,0.0010823819,0.00051419345,0.0004647094,0.00071123099,0.00070621725,0.00025613213,0.0005076264,0.00011538422,0.00048795257,0.00033446831,0.00038388925,0.0003793737,0.0003730909,0.0005380085,0.00018766168,0.0004429664,0.00058888795,0.00055394773,0.00098675891,0.0006063583,0.000241712,0.00030011027,0.00019798308,0.00017797272,0.0001635404,0.00018509553,0.000188810761,0.000286421367,0.000176066626,0.00019923809,0.0002549949,0.00019746675,0.00019221823,0.00028468679,0.00020377836
"PWY-6901: superpathway of glucose and xylose degradation",0.0002178408,0.000393792,0.000294907857,0.000304187373,0.000398349002,0.000296351608,0.00014535546,9.349e-05,8.48216e-05,6.31572e-05,9.88212e-05,9.30048e-05,0.00033196505,0.000402626,0.00021899685,0,3.57322e-05,2.67807e-05,0.000132461,2.49083e-05,7.248511e-05,0.00013671836,0.00015996,5.976349e-05,3.92724e-05,0,9.949319e-05,0.000100272,0,8.84622e-05,8.89127e-05,1.33658e-05,0.0001176706,0.000165963,9.21441e-05,2.04451e-05,0.0002544593,0.00020697817,1.78509e-05,8.90409e-05,0.000105882,4.05377e-05,1.858307e-05,3.970556e-05,2.7716e-05,2.84053e-05,8.68941e-05,0.0001564265,0.0001650958,0.0001175772,0.0001972321,7.950841e-05,0.0001533942,0.0001227375,0.0001155934,4.19404e-05,0.0001313045,0.0001273277,0.0001494835,0.000157234
